pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
c000  4c f5 c5   JMP $c5f5   A:00 X:00 Y:00 P:24 SP:fd CYC:7
d12e  a9 40      LDA #$40    A:80 X:00 Y:6c P:25 SP:fb CYC:3582
d130  8d 00 02   STA $0200   A:40 X:00 Y:6c P:25 SP:fb CYC:3584
d133  20 31 f9   JSR $f931   A:40 X:00 Y:6c P:25 SP:fb CYC:3588
f931  24 01      BIT $01     A:40 X:00 Y:6c P:25 SP:f9 CYC:3594
f933  a9 40      LDA #$40    A:40 X:00 Y:6c P:e5 SP:f9 CYC:3597
f935  38         SEC         A:40 X:00 Y:6c P:65 SP:f9 CYC:3599
f936  60         RTS         A:40 X:00 Y:6c P:65 SP:f9 CYC:3601
d136  e1 80      SBC ($80,X) A:40 X:00 Y:6c P:65 SP:fb CYC:3607
d138  20 37 f9   JSR $f937   A:00 X:00 Y:6c P:27 SP:fb CYC:3613
f937  30 0b      BMI $f944   A:00 X:00 Y:6c P:27 SP:f9 CYC:3619
f939  90 09      BCC $f944   A:00 X:00 Y:6c P:27 SP:f9 CYC:3621
f93b  d0 07      BNE $f944   A:00 X:00 Y:6c P:27 SP:f9 CYC:3623
f93d  70 05      BVS $f944   A:00 X:00 Y:6c P:27 SP:f9 CYC:3625
f93f  c9 00      CMP #$00    A:00 X:00 Y:6c P:27 SP:f9 CYC:3627
f941  d0 01      BNE $f944   A:00 X:00 Y:6c P:27 SP:f9 CYC:3629
f943  60         RTS         A:00 X:00 Y:6c P:27 SP:f9 CYC:3631
d13b  c8         INY         A:00 X:00 Y:6c P:27 SP:fb CYC:3637
d13c  a9 3f      LDA #$3f    A:00 X:00 Y:6d P:25 SP:fb CYC:3639
d13e  8d 00 02   STA $0200   A:3f X:00 Y:6d P:25 SP:fb CYC:3641
d141  20 47 f9   JSR $f947   A:3f X:00 Y:6d P:25 SP:fb CYC:3645
f947  b8         CLV         A:3f X:00 Y:6d P:25 SP:f9 CYC:3651
f948  38         SEC         A:3f X:00 Y:6d P:25 SP:f9 CYC:3653
f949  a9 40      LDA #$40    A:3f X:00 Y:6d P:25 SP:f9 CYC:3655
f94b  60         RTS         A:40 X:00 Y:6d P:25 SP:f9 CYC:3657
d144  e1 80      SBC ($80,X) A:40 X:00 Y:6d P:25 SP:fb CYC:3663
d146  20 4c f9   JSR $f94c   A:01 X:00 Y:6d P:25 SP:fb CYC:3669
f94c  f0 0b      BEQ $f959   A:01 X:00 Y:6d P:25 SP:f9 CYC:3675
f94e  30 09      BMI $f959   A:01 X:00 Y:6d P:25 SP:f9 CYC:3677
f950  90 07      BCC $f959   A:01 X:00 Y:6d P:25 SP:f9 CYC:3679
f952  70 05      BVS $f959   A:01 X:00 Y:6d P:25 SP:f9 CYC:3681
f954  c9 01      CMP #$01    A:01 X:00 Y:6d P:25 SP:f9 CYC:3683
f956  d0 01      BNE $f959   A:01 X:00 Y:6d P:27 SP:f9 CYC:3685
f958  60         RTS         A:01 X:00 Y:6d P:27 SP:f9 CYC:3687
d149  c8         INY         A:01 X:00 Y:6d P:27 SP:fb CYC:3693
d14a  a9 41      LDA #$41    A:01 X:00 Y:6e P:25 SP:fb CYC:3695
d14c  8d 00 02   STA $0200   A:41 X:00 Y:6e P:25 SP:fb CYC:3697
d14f  20 5c f9   JSR $f95c   A:41 X:00 Y:6e P:25 SP:fb CYC:3701
f95c  a9 40      LDA #$40    A:41 X:00 Y:6e P:25 SP:f9 CYC:3707
f95e  38         SEC         A:40 X:00 Y:6e P:25 SP:f9 CYC:3709
f95f  24 01      BIT $01     A:40 X:00 Y:6e P:25 SP:f9 CYC:3711
f961  60         RTS         A:40 X:00 Y:6e P:e5 SP:f9 CYC:3714
d152  e1 80      SBC ($80,X) A:40 X:00 Y:6e P:e5 SP:fb CYC:3720
d154  20 62 f9   JSR $f962   A:ff X:00 Y:6e P:a4 SP:fb CYC:3726
f962  b0 0b      BCS $f96f   A:ff X:00 Y:6e P:a4 SP:f9 CYC:3732
f964  f0 09      BEQ $f96f   A:ff X:00 Y:6e P:a4 SP:f9 CYC:3734
f966  10 07      BPL $f96f   A:ff X:00 Y:6e P:a4 SP:f9 CYC:3736
f968  70 05      BVS $f96f   A:ff X:00 Y:6e P:a4 SP:f9 CYC:3738
f96a  c9 ff      CMP #$ff    A:ff X:00 Y:6e P:a4 SP:f9 CYC:3740
f96c  d0 01      BNE $f96f   A:ff X:00 Y:6e P:27 SP:f9 CYC:3742
f96e  60         RTS         A:ff X:00 Y:6e P:27 SP:f9 CYC:3744
d157  c8         INY         A:ff X:00 Y:6e P:27 SP:fb CYC:3750
d158  a9 00      LDA #$00    A:ff X:00 Y:6f P:25 SP:fb CYC:3752
d15a  8d 00 02   STA $0200   A:00 X:00 Y:6f P:27 SP:fb CYC:3754
d15d  20 72 f9   JSR $f972   A:00 X:00 Y:6f P:27 SP:fb CYC:3758
f972  18         CLC         A:00 X:00 Y:6f P:27 SP:f9 CYC:3764
f973  a9 80      LDA #$80    A:00 X:00 Y:6f P:26 SP:f9 CYC:3766
f975  60         RTS         A:80 X:00 Y:6f P:a4 SP:f9 CYC:3768
d160  e1 80      SBC ($80,X) A:80 X:00 Y:6f P:a4 SP:fb CYC:3774
d162  20 76 f9   JSR $f976   A:7f X:00 Y:6f P:65 SP:fb CYC:3780
f976  90 05      BCC $f97d   A:7f X:00 Y:6f P:65 SP:f9 CYC:3786
f978  c9 7f      CMP #$7f    A:7f X:00 Y:6f P:65 SP:f9 CYC:3788
f97a  d0 01      BNE $f97d   A:7f X:00 Y:6f P:67 SP:f9 CYC:3790
f97c  60         RTS         A:7f X:00 Y:6f P:67 SP:f9 CYC:3792
d165  c8         INY         A:7f X:00 Y:6f P:67 SP:fb CYC:3798
d166  a9 7f      LDA #$7f    A:7f X:00 Y:70 P:65 SP:fb CYC:3800
d168  8d 00 02   STA $0200   A:7f X:00 Y:70 P:65 SP:fb CYC:3802
d16b  20 80 f9   JSR $f980   A:7f X:00 Y:70 P:65 SP:fb CYC:3806
f980  38         SEC         A:7f X:00 Y:70 P:65 SP:f9 CYC:3812
f981  a9 81      LDA #$81    A:7f X:00 Y:70 P:65 SP:f9 CYC:3814
f983  60         RTS         A:81 X:00 Y:70 P:e5 SP:f9 CYC:3816
d16e  e1 80      SBC ($80,X) A:81 X:00 Y:70 P:e5 SP:fb CYC:3822
d170  20 84 f9   JSR $f984   A:02 X:00 Y:70 P:65 SP:fb CYC:3828
f984  50 07      BVC $f98d   A:02 X:00 Y:70 P:65 SP:f9 CYC:3834
f986  90 05      BCC $f98d   A:02 X:00 Y:70 P:65 SP:f9 CYC:3836
f988  c9 02      CMP #$02    A:02 X:00 Y:70 P:65 SP:f9 CYC:3838
f98a  d0 01      BNE $f98d   A:02 X:00 Y:70 P:67 SP:f9 CYC:3840
f98c  60         RTS         A:02 X:00 Y:70 P:67 SP:f9 CYC:3842
d173  60         RTS         A:02 X:00 Y:70 P:67 SP:fb CYC:3848
c612  20 74 d1   JSR $d174   A:02 X:00 Y:70 P:67 SP:fd CYC:3854
d174  a9 55      LDA #$55    A:02 X:00 Y:70 P:67 SP:fb CYC:3860
d176  85 78      STA $78     A:55 X:00 Y:70 P:65 SP:fb CYC:3862
d178  a9 ff      LDA #$ff    A:55 X:00 Y:70 P:65 SP:fb CYC:3865
d17a  85 01      STA $01     A:ff X:00 Y:70 P:e5 SP:fb CYC:3867
d17c  24 01      BIT $01     A:ff X:00 Y:70 P:e5 SP:fb CYC:3870
d17e  a0 11      LDY #$11    A:ff X:00 Y:70 P:e5 SP:fb CYC:3873
d180  a2 23      LDX #$23    A:ff X:00 Y:11 P:65 SP:fb CYC:3875
d182  a9 00      LDA #$00    A:ff X:23 Y:11 P:65 SP:fb CYC:3877
d184  a5 78      LDA $78     A:00 X:23 Y:11 P:67 SP:fb CYC:3879
d186  f0 10      BEQ $d198   A:55 X:23 Y:11 P:65 SP:fb CYC:3882
d188  30 0e      BMI $d198   A:55 X:23 Y:11 P:65 SP:fb CYC:3884
d18a  c9 55      CMP #$55    A:55 X:23 Y:11 P:65 SP:fb CYC:3886
d18c  d0 0a      BNE $d198   A:55 X:23 Y:11 P:67 SP:fb CYC:3888
d18e  c0 11      CPY #$11    A:55 X:23 Y:11 P:67 SP:fb CYC:3890
d190  d0 06      BNE $d198   A:55 X:23 Y:11 P:67 SP:fb CYC:3892
d192  e0 23      CPX #$23    A:55 X:23 Y:11 P:67 SP:fb CYC:3894
d194  50 02      BVC $d198   A:55 X:23 Y:11 P:67 SP:fb CYC:3896
d196  f0 04      BEQ $d19c   A:55 X:23 Y:11 P:67 SP:fb CYC:3898
d19c  a9 46      LDA #$46    A:55 X:23 Y:11 P:67 SP:fb CYC:3901
d19e  24 01      BIT $01     A:46 X:23 Y:11 P:65 SP:fb CYC:3903
d1a0  85 78      STA $78     A:46 X:23 Y:11 P:e5 SP:fb CYC:3906
d1a2  f0 0a      BEQ $d1ae   A:46 X:23 Y:11 P:e5 SP:fb CYC:3909
d1a4  10 08      BPL $d1ae   A:46 X:23 Y:11 P:e5 SP:fb CYC:3911
d1a6  50 06      BVC $d1ae   A:46 X:23 Y:11 P:e5 SP:fb CYC:3913
d1a8  a5 78      LDA $78     A:46 X:23 Y:11 P:e5 SP:fb CYC:3915
d1aa  c9 46      CMP #$46    A:46 X:23 Y:11 P:65 SP:fb CYC:3918
d1ac  f0 04      BEQ $d1b2   A:46 X:23 Y:11 P:67 SP:fb CYC:3920
d1b2  a9 55      LDA #$55    A:46 X:23 Y:11 P:67 SP:fb CYC:3923
d1b4  85 78      STA $78     A:55 X:23 Y:11 P:65 SP:fb CYC:3925
d1b6  24 01      BIT $01     A:55 X:23 Y:11 P:65 SP:fb CYC:3928
d1b8  a9 11      LDA #$11    A:55 X:23 Y:11 P:e5 SP:fb CYC:3931
d1ba  a2 23      LDX #$23    A:11 X:23 Y:11 P:65 SP:fb CYC:3933
d1bc  a0 00      LDY #$00    A:11 X:23 Y:11 P:65 SP:fb CYC:3935
d1be  a4 78      LDY $78     A:11 X:23 Y:00 P:67 SP:fb CYC:3937
d1c0  f0 10      BEQ $d1d2   A:11 X:23 Y:55 P:65 SP:fb CYC:3940
d1c2  30 0e      BMI $d1d2   A:11 X:23 Y:55 P:65 SP:fb CYC:3942
d1c4  c0 55      CPY #$55    A:11 X:23 Y:55 P:65 SP:fb CYC:3944
d1c6  d0 0a      BNE $d1d2   A:11 X:23 Y:55 P:67 SP:fb CYC:3946
d1c8  c9 11      CMP #$11    A:11 X:23 Y:55 P:67 SP:fb CYC:3948
d1ca  d0 06      BNE $d1d2   A:11 X:23 Y:55 P:67 SP:fb CYC:3950
d1cc  e0 23      CPX #$23    A:11 X:23 Y:55 P:67 SP:fb CYC:3952
d1ce  50 02      BVC $d1d2   A:11 X:23 Y:55 P:67 SP:fb CYC:3954
d1d0  f0 04      BEQ $d1d6   A:11 X:23 Y:55 P:67 SP:fb CYC:3956
d1d6  a0 46      LDY #$46    A:11 X:23 Y:55 P:67 SP:fb CYC:3959
d1d8  24 01      BIT $01     A:11 X:23 Y:46 P:65 SP:fb CYC:3961
d1da  84 78      STY $78     A:11 X:23 Y:46 P:e5 SP:fb CYC:3964
d1dc  f0 0a      BEQ $d1e8   A:11 X:23 Y:46 P:e5 SP:fb CYC:3967
d1de  10 08      BPL $d1e8   A:11 X:23 Y:46 P:e5 SP:fb CYC:3969
d1e0  50 06      BVC $d1e8   A:11 X:23 Y:46 P:e5 SP:fb CYC:3971
d1e2  a4 78      LDY $78     A:11 X:23 Y:46 P:e5 SP:fb CYC:3973
d1e4  c0 46      CPY #$46    A:11 X:23 Y:46 P:65 SP:fb CYC:3976
d1e6  f0 04      BEQ $d1ec   A:11 X:23 Y:46 P:67 SP:fb CYC:3978
d1ec  24 01      BIT $01     A:11 X:23 Y:46 P:67 SP:fb CYC:3981
d1ee  a9 55      LDA #$55    A:11 X:23 Y:46 P:e5 SP:fb CYC:3984
d1f0  85 78      STA $78     A:55 X:23 Y:46 P:65 SP:fb CYC:3986
d1f2  a0 11      LDY #$11    A:55 X:23 Y:46 P:65 SP:fb CYC:3989
d1f4  a9 23      LDA #$23    A:55 X:23 Y:11 P:65 SP:fb CYC:3991
d1f6  a2 00      LDX #$00    A:23 X:23 Y:11 P:65 SP:fb CYC:3993
d1f8  a6 78      LDX $78     A:23 X:00 Y:11 P:67 SP:fb CYC:3995
d1fa  f0 10      BEQ $d20c   A:23 X:55 Y:11 P:65 SP:fb CYC:3998
d1fc  30 0e      BMI $d20c   A:23 X:55 Y:11 P:65 SP:fb CYC:4000
d1fe  e0 55      CPX #$55    A:23 X:55 Y:11 P:65 SP:fb CYC:4002
d200  d0 0a      BNE $d20c   A:23 X:55 Y:11 P:67 SP:fb CYC:4004
d202  c0 11      CPY #$11    A:23 X:55 Y:11 P:67 SP:fb CYC:4006
d204  d0 06      BNE $d20c   A:23 X:55 Y:11 P:67 SP:fb CYC:4008
d206  c9 23      CMP #$23    A:23 X:55 Y:11 P:67 SP:fb CYC:4010
d208  50 02      BVC $d20c   A:23 X:55 Y:11 P:67 SP:fb CYC:4012
d20a  f0 04      BEQ $d210   A:23 X:55 Y:11 P:67 SP:fb CYC:4014
d210  a2 46      LDX #$46    A:23 X:55 Y:11 P:67 SP:fb CYC:4017
d212  24 01      BIT $01     A:23 X:46 Y:11 P:65 SP:fb CYC:4019
d214  86 78      STX $78     A:23 X:46 Y:11 P:e5 SP:fb CYC:4022
d216  f0 0a      BEQ $d222   A:23 X:46 Y:11 P:e5 SP:fb CYC:4025
d218  10 08      BPL $d222   A:23 X:46 Y:11 P:e5 SP:fb CYC:4027
d21a  50 06      BVC $d222   A:23 X:46 Y:11 P:e5 SP:fb CYC:4029
d21c  a6 78      LDX $78     A:23 X:46 Y:11 P:e5 SP:fb CYC:4031
d21e  e0 46      CPX #$46    A:23 X:46 Y:11 P:65 SP:fb CYC:4034
d220  f0 04      BEQ $d226   A:23 X:46 Y:11 P:67 SP:fb CYC:4036
d226  a9 c0      LDA #$c0    A:23 X:46 Y:11 P:67 SP:fb CYC:4039
d228  85 78      STA $78     A:c0 X:46 Y:11 P:e5 SP:fb CYC:4041
d22a  a2 33      LDX #$33    A:c0 X:46 Y:11 P:e5 SP:fb CYC:4044
d22c  a0 88      LDY #$88    A:c0 X:33 Y:11 P:65 SP:fb CYC:4046
d22e  a9 05      LDA #$05    A:c0 X:33 Y:88 P:e5 SP:fb CYC:4048
d230  24 78      BIT $78     A:05 X:33 Y:88 P:65 SP:fb CYC:4050
d232  10 10      BPL $d244   A:05 X:33 Y:88 P:e7 SP:fb CYC:4053
d234  50 0e      BVC $d244   A:05 X:33 Y:88 P:e7 SP:fb CYC:4055
d236  d0 0c      BNE $d244   A:05 X:33 Y:88 P:e7 SP:fb CYC:4057
d238  c9 05      CMP #$05    A:05 X:33 Y:88 P:e7 SP:fb CYC:4059
d23a  d0 08      BNE $d244   A:05 X:33 Y:88 P:67 SP:fb CYC:4061
d23c  e0 33      CPX #$33    A:05 X:33 Y:88 P:67 SP:fb CYC:4063
d23e  d0 04      BNE $d244   A:05 X:33 Y:88 P:67 SP:fb CYC:4065
d240  c0 88      CPY #$88    A:05 X:33 Y:88 P:67 SP:fb CYC:4067
d242  f0 04      BEQ $d248   A:05 X:33 Y:88 P:67 SP:fb CYC:4069
d248  a9 03      LDA #$03    A:05 X:33 Y:88 P:67 SP:fb CYC:4072
d24a  85 78      STA $78     A:03 X:33 Y:88 P:65 SP:fb CYC:4074
d24c  a9 01      LDA #$01    A:03 X:33 Y:88 P:65 SP:fb CYC:4077
d24e  24 78      BIT $78     A:01 X:33 Y:88 P:65 SP:fb CYC:4079
d250  30 08      BMI $d25a   A:01 X:33 Y:88 P:25 SP:fb CYC:4082
d252  70 06      BVS $d25a   A:01 X:33 Y:88 P:25 SP:fb CYC:4084
d254  f0 04      BEQ $d25a   A:01 X:33 Y:88 P:25 SP:fb CYC:4086
d256  c9 01      CMP #$01    A:01 X:33 Y:88 P:25 SP:fb CYC:4088
d258  f0 04      BEQ $d25e   A:01 X:33 Y:88 P:27 SP:fb CYC:4090
d25e  a0 7e      LDY #$7e    A:01 X:33 Y:88 P:27 SP:fb CYC:4093
d260  a9 aa      LDA #$aa    A:01 X:33 Y:7e P:25 SP:fb CYC:4095
d262  85 78      STA $78     A:aa X:33 Y:7e P:a5 SP:fb CYC:4097
d264  20 b6 f7   JSR $f7b6   A:aa X:33 Y:7e P:a5 SP:fb CYC:4100
f7b6  18         CLC         A:aa X:33 Y:7e P:a5 SP:f9 CYC:4106
f7b7  a9 ff      LDA #$ff    A:aa X:33 Y:7e P:a4 SP:f9 CYC:4108
f7b9  85 01      STA $01     A:ff X:33 Y:7e P:a4 SP:f9 CYC:4110
f7bb  24 01      BIT $01     A:ff X:33 Y:7e P:a4 SP:f9 CYC:4113
f7bd  a9 55      LDA #$55    A:ff X:33 Y:7e P:e4 SP:f9 CYC:4116
f7bf  60         RTS         A:55 X:33 Y:7e P:64 SP:f9 CYC:4118
d267  05 78      ORA $78     A:55 X:33 Y:7e P:64 SP:fb CYC:4124
d269  20 c0 f7   JSR $f7c0   A:ff X:33 Y:7e P:e4 SP:fb CYC:4127
f7c0  b0 09      BCS $f7cb   A:ff X:33 Y:7e P:e4 SP:f9 CYC:4133
f7c2  10 07      BPL $f7cb   A:ff X:33 Y:7e P:e4 SP:f9 CYC:4135
f7c4  c9 ff      CMP #$ff    A:ff X:33 Y:7e P:e4 SP:f9 CYC:4137
f7c6  d0 03      BNE $f7cb   A:ff X:33 Y:7e P:67 SP:f9 CYC:4139
f7c8  50 01      BVC $f7cb   A:ff X:33 Y:7e P:67 SP:f9 CYC:4141
f7ca  60         RTS         A:ff X:33 Y:7e P:67 SP:f9 CYC:4143
d26c  c8         INY         A:ff X:33 Y:7e P:67 SP:fb CYC:4149
d26d  a9 00      LDA #$00    A:ff X:33 Y:7f P:65 SP:fb CYC:4151
d26f  85 78      STA $78     A:00 X:33 Y:7f P:67 SP:fb CYC:4153
d271  20 ce f7   JSR $f7ce   A:00 X:33 Y:7f P:67 SP:fb CYC:4156
f7ce  38         SEC         A:00 X:33 Y:7f P:67 SP:f9 CYC:4162
f7cf  b8         CLV         A:00 X:33 Y:7f P:67 SP:f9 CYC:4164
f7d0  a9 00      LDA #$00    A:00 X:33 Y:7f P:27 SP:f9 CYC:4166
f7d2  60         RTS         A:00 X:33 Y:7f P:27 SP:f9 CYC:4168
d274  05 78      ORA $78     A:00 X:33 Y:7f P:27 SP:fb CYC:4174
d276  20 d3 f7   JSR $f7d3   A:00 X:33 Y:7f P:27 SP:fb CYC:4177
f7d3  d0 07      BNE $f7dc   A:00 X:33 Y:7f P:27 SP:f9 CYC:4183
f7d5  70 05      BVS $f7dc   A:00 X:33 Y:7f P:27 SP:f9 CYC:4185
f7d7  90 03      BCC $f7dc   A:00 X:33 Y:7f P:27 SP:f9 CYC:4187
f7d9  30 01      BMI $f7dc   A:00 X:33 Y:7f P:27 SP:f9 CYC:4189
f7db  60         RTS         A:00 X:33 Y:7f P:27 SP:f9 CYC:4191
d279  c8         INY         A:00 X:33 Y:7f P:27 SP:fb CYC:4197
d27a  a9 aa      LDA #$aa    A:00 X:33 Y:80 P:a5 SP:fb CYC:4199
d27c  85 78      STA $78     A:aa X:33 Y:80 P:a5 SP:fb CYC:4201
d27e  20 df f7   JSR $f7df   A:aa X:33 Y:80 P:a5 SP:fb CYC:4204
f7df  18         CLC         A:aa X:33 Y:80 P:a5 SP:f9 CYC:4210
f7e0  24 01      BIT $01     A:aa X:33 Y:80 P:a4 SP:f9 CYC:4212
f7e2  a9 55      LDA #$55    A:aa X:33 Y:80 P:e4 SP:f9 CYC:4215
f7e4  60         RTS         A:55 X:33 Y:80 P:64 SP:f9 CYC:4217
d281  25 78      AND $78     A:55 X:33 Y:80 P:64 SP:fb CYC:4223
d283  20 e5 f7   JSR $f7e5   A:00 X:33 Y:80 P:66 SP:fb CYC:4226
f7e5  d0 07      BNE $f7ee   A:00 X:33 Y:80 P:66 SP:f9 CYC:4232
f7e7  50 05      BVC $f7ee   A:00 X:33 Y:80 P:66 SP:f9 CYC:4234
f7e9  b0 03      BCS $f7ee   A:00 X:33 Y:80 P:66 SP:f9 CYC:4236
f7eb  30 01      BMI $f7ee   A:00 X:33 Y:80 P:66 SP:f9 CYC:4238
f7ed  60         RTS         A:00 X:33 Y:80 P:66 SP:f9 CYC:4240
d286  c8         INY         A:00 X:33 Y:80 P:66 SP:fb CYC:4246
d287  a9 ef      LDA #$ef    A:00 X:33 Y:81 P:e4 SP:fb CYC:4248
d289  85 78      STA $78     A:ef X:33 Y:81 P:e4 SP:fb CYC:4250
d28b  20 f1 f7   JSR $f7f1   A:ef X:33 Y:81 P:e4 SP:fb CYC:4253
f7f1  38         SEC         A:ef X:33 Y:81 P:e4 SP:f9 CYC:4259
f7f2  b8         CLV         A:ef X:33 Y:81 P:e5 SP:f9 CYC:4261
f7f3  a9 f8      LDA #$f8    A:ef X:33 Y:81 P:a5 SP:f9 CYC:4263
f7f5  60         RTS         A:f8 X:33 Y:81 P:a5 SP:f9 CYC:4265
d28e  25 78      AND $78     A:f8 X:33 Y:81 P:a5 SP:fb CYC:4271
d290  20 f6 f7   JSR $f7f6   A:e8 X:33 Y:81 P:a5 SP:fb CYC:4274
f7f6  90 09      BCC $f801   A:e8 X:33 Y:81 P:a5 SP:f9 CYC:4280
f7f8  10 07      BPL $f801   A:e8 X:33 Y:81 P:a5 SP:f9 CYC:4282
f7fa  c9 e8      CMP #$e8    A:e8 X:33 Y:81 P:a5 SP:f9 CYC:4284
f7fc  d0 03      BNE $f801   A:e8 X:33 Y:81 P:27 SP:f9 CYC:4286
f7fe  70 01      BVS $f801   A:e8 X:33 Y:81 P:27 SP:f9 CYC:4288
f800  60         RTS         A:e8 X:33 Y:81 P:27 SP:f9 CYC:4290
d293  c8         INY         A:e8 X:33 Y:81 P:27 SP:fb CYC:4296
d294  a9 aa      LDA #$aa    A:e8 X:33 Y:82 P:a5 SP:fb CYC:4298
d296  85 78      STA $78     A:aa X:33 Y:82 P:a5 SP:fb CYC:4300
d298  20 04 f8   JSR $f804   A:aa X:33 Y:82 P:a5 SP:fb CYC:4303
f804  18         CLC         A:aa X:33 Y:82 P:a5 SP:f9 CYC:4309
f805  24 01      BIT $01     A:aa X:33 Y:82 P:a4 SP:f9 CYC:4311
f807  a9 5f      LDA #$5f    A:aa X:33 Y:82 P:e4 SP:f9 CYC:4314
f809  60         RTS         A:5f X:33 Y:82 P:64 SP:f9 CYC:4316
d29b  45 78      EOR $78     A:5f X:33 Y:82 P:64 SP:fb CYC:4322
d29d  20 0a f8   JSR $f80a   A:f5 X:33 Y:82 P:e4 SP:fb CYC:4325
f80a  b0 09      BCS $f815   A:f5 X:33 Y:82 P:e4 SP:f9 CYC:4331
f80c  10 07      BPL $f815   A:f5 X:33 Y:82 P:e4 SP:f9 CYC:4333
f80e  c9 f5      CMP #$f5    A:f5 X:33 Y:82 P:e4 SP:f9 CYC:4335
f810  d0 03      BNE $f815   A:f5 X:33 Y:82 P:67 SP:f9 CYC:4337
f812  50 01      BVC $f815   A:f5 X:33 Y:82 P:67 SP:f9 CYC:4339
f814  60         RTS         A:f5 X:33 Y:82 P:67 SP:f9 CYC:4341
d2a0  c8         INY         A:f5 X:33 Y:82 P:67 SP:fb CYC:4347
d2a1  a9 70      LDA #$70    A:f5 X:33 Y:83 P:e5 SP:fb CYC:4349
d2a3  85 78      STA $78     A:70 X:33 Y:83 P:65 SP:fb CYC:4351
d2a5  20 18 f8   JSR $f818   A:70 X:33 Y:83 P:65 SP:fb CYC:4354
f818  38         SEC         A:70 X:33 Y:83 P:65 SP:f9 CYC:4360
f819  b8         CLV         A:70 X:33 Y:83 P:65 SP:f9 CYC:4362
f81a  a9 70      LDA #$70    A:70 X:33 Y:83 P:25 SP:f9 CYC:4364
f81c  60         RTS         A:70 X:33 Y:83 P:25 SP:f9 CYC:4366
d2a8  45 78      EOR $78     A:70 X:33 Y:83 P:25 SP:fb CYC:4372
d2aa  20 1d f8   JSR $f81d   A:00 X:33 Y:83 P:27 SP:fb CYC:4375
f81d  d0 07      BNE $f826   A:00 X:33 Y:83 P:27 SP:f9 CYC:4381
f81f  70 05      BVS $f826   A:00 X:33 Y:83 P:27 SP:f9 CYC:4383
f821  90 03      BCC $f826   A:00 X:33 Y:83 P:27 SP:f9 CYC:4385
f823  30 01      BMI $f826   A:00 X:33 Y:83 P:27 SP:f9 CYC:4387
f825  60         RTS         A:00 X:33 Y:83 P:27 SP:f9 CYC:4389
d2ad  c8         INY         A:00 X:33 Y:83 P:27 SP:fb CYC:4395
d2ae  a9 69      LDA #$69    A:00 X:33 Y:84 P:a5 SP:fb CYC:4397
d2b0  85 78      STA $78     A:69 X:33 Y:84 P:25 SP:fb CYC:4399
d2b2  20 29 f8   JSR $f829   A:69 X:33 Y:84 P:25 SP:fb CYC:4402
f829  18         CLC         A:69 X:33 Y:84 P:25 SP:f9 CYC:4408
f82a  24 01      BIT $01     A:69 X:33 Y:84 P:24 SP:f9 CYC:4410
f82c  a9 00      LDA #$00    A:69 X:33 Y:84 P:e4 SP:f9 CYC:4413
f82e  60         RTS         A:00 X:33 Y:84 P:66 SP:f9 CYC:4415
d2b5  65 78      ADC $78     A:00 X:33 Y:84 P:66 SP:fb CYC:4421
d2b7  20 2f f8   JSR $f82f   A:69 X:33 Y:84 P:24 SP:fb CYC:4424
f82f  30 09      BMI $f83a   A:69 X:33 Y:84 P:24 SP:f9 CYC:4430
f831  b0 07      BCS $f83a   A:69 X:33 Y:84 P:24 SP:f9 CYC:4432
f833  c9 69      CMP #$69    A:69 X:33 Y:84 P:24 SP:f9 CYC:4434
f835  d0 03      BNE $f83a   A:69 X:33 Y:84 P:27 SP:f9 CYC:4436
f837  70 01      BVS $f83a   A:69 X:33 Y:84 P:27 SP:f9 CYC:4438
f839  60         RTS         A:69 X:33 Y:84 P:27 SP:f9 CYC:4440
d2ba  c8         INY         A:69 X:33 Y:84 P:27 SP:fb CYC:4446
d2bb  20 3d f8   JSR $f83d   A:69 X:33 Y:85 P:a5 SP:fb CYC:4448
f83d  38         SEC         A:69 X:33 Y:85 P:a5 SP:f9 CYC:4454
f83e  24 01      BIT $01     A:69 X:33 Y:85 P:a5 SP:f9 CYC:4456
f840  a9 00      LDA #$00    A:69 X:33 Y:85 P:e5 SP:f9 CYC:4459
f842  60         RTS         A:00 X:33 Y:85 P:67 SP:f9 CYC:4461
d2be  65 78      ADC $78     A:00 X:33 Y:85 P:67 SP:fb CYC:4467
d2c0  20 43 f8   JSR $f843   A:6a X:33 Y:85 P:24 SP:fb CYC:4470
f843  30 09      BMI $f84e   A:6a X:33 Y:85 P:24 SP:f9 CYC:4476
f845  b0 07      BCS $f84e   A:6a X:33 Y:85 P:24 SP:f9 CYC:4478
f847  c9 6a      CMP #$6a    A:6a X:33 Y:85 P:24 SP:f9 CYC:4480
f849  d0 03      BNE $f84e   A:6a X:33 Y:85 P:27 SP:f9 CYC:4482
f84b  70 01      BVS $f84e   A:6a X:33 Y:85 P:27 SP:f9 CYC:4484
f84d  60         RTS         A:6a X:33 Y:85 P:27 SP:f9 CYC:4486
d2c3  c8         INY         A:6a X:33 Y:85 P:27 SP:fb CYC:4492
d2c4  a9 7f      LDA #$7f    A:6a X:33 Y:86 P:a5 SP:fb CYC:4494
d2c6  85 78      STA $78     A:7f X:33 Y:86 P:25 SP:fb CYC:4496
d2c8  20 51 f8   JSR $f851   A:7f X:33 Y:86 P:25 SP:fb CYC:4499
f851  38         SEC         A:7f X:33 Y:86 P:25 SP:f9 CYC:4505
